"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-01-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-02-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-17","0.26",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-18","0.65",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-20","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-21","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-23","0.24",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-25","1.24",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-26","0.30",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-27","1.07",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-03-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-04-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-05-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-15","0.03",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-16","0.10",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-17","0.04",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-18","0.24",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-26","0.25",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-27","1.76",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-28","0.72",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-06-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-02","1.68",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-03","1.65",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-04","0.22",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-05","1.19",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-06","4.08",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-07","0.15",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-08","0.08",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-14","0.70",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-15","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-16","0.39",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-19","0.10",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-23","0.48",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-24","1.36",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-25","0.22",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-26","0.09",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-27","0.37",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-29","0.35",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-30","0.92",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-07-31","0.53",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-01","0.49",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-02","1.19",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-03","0.26",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-04","0.10",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-05","0.31",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-06","1.27",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-07","0.41",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-08","3.20",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-09","0.16",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-11","3.36",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-12","1.04",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-13","0.49",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-15","0.08",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-16","0.04",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-17","1.71",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-18","0.12",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-20","0.15",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-21","0.44",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-23","0.28",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-24","1.46",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-27","1.65",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-28","0.08",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-30","2.32",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-08-31","1.46",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-01","0.39",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-03","1.29",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-04","0.05",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-05","5.59",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-06","0.06",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-09","0.09",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-11","0.15",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-12","2.69",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-13","0.10",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-15","2.71",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-16","0.15",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-17","0.20",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-18","0.30",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-19","0.44",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-09-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-10-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-11-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-03","0.92",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-08","0.05",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-11","0.39",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1967-12-12","0.00",",,I"
